latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.34854,133.70721,315.65,1.18,1.08,2026-05-05,0627,A,40,6.1NRT,300.17,8.41,D
-15.36264,133.42485,343.28,1.22,1.1,2026-05-05,0627,A,92,6.1NRT,299.72,57.16,D
-15.36416,133.41379,361.56,1.23,1.1,2026-05-05,0627,A,100,6.1NRT,301.51,113.01,D
-15.36568,133.40269,392.6,1.23,1.1,2026-05-05,0627,A,100,6.1NRT,304.53,276.79,D
-15.3672,133.39157,377.48,1.23,1.1,2026-05-05,0627,A,100,6.1NRT,303.72,185.17,D
-15.36873,133.38045,372.35,1.23,1.1,2026-05-05,0627,A,100,6.1NRT,302.82,160.12,D
-15.37025,133.36928,369.02,1.23,1.1,2026-05-05,0627,A,100,6.1NRT,303.24,145.26,D
-15.37178,133.35811,352.62,1.24,1.1,2026-05-05,0627,A,96,6.1NRT,301.76,84.08,D
-15.37331,133.34692,325.3,1.24,1.11,2026-05-05,0627,A,78,6.1NRT,300.66,23.53,D
-15.31279,133.71684,313.55,1.18,1.08,2026-05-05,0627,A,34,6.1NRT,299.1,6.28,D
-15.35298,133.42346,333.98,1.22,1.1,2026-05-05,0627,A,86,6.1NRT,299.27,36.84,D
-15.35449,133.41238,326.33,1.23,1.1,2026-05-05,0627,A,79,6.1NRT,298.96,23.52,D
-15.35903,133.37904,311.31,1.23,1.1,2026-05-05,0627,A,23,6.1NRT,295.22,5.77,D
-15.36055,133.36787,340.22,1.23,1.1,2026-05-05,0627,A,90,6.1NRT,297.53,51.6,D
-15.36208,133.3567,337.71,1.24,1.1,2026-05-05,0627,A,88,6.1NRT,299,45.77,D
-15.3636,133.34554,358.18,1.24,1.11,2026-05-05,0627,A,99,6.1NRT,300.84,103.3,D
-15.36512,133.33434,353.59,1.24,1.11,2026-05-05,0627,A,97,6.1NRT,301.18,87.98,D
-15.36665,133.3231,331.4,1.24,1.11,2026-05-05,0627,A,84,6.1NRT,299.77,33.43,D
-15.36818,133.31187,341.72,1.24,1.11,2026-05-05,0627,A,91,6.1NRT,300.63,54.72,D
-15.36971,133.30061,353.13,1.24,1.11,2026-05-05,0627,A,97,6.1NRT,301.61,85.06,D
-15.37124,133.28932,343.17,1.25,1.11,2026-05-05,0627,A,92,6.1NRT,300.79,57.89,D
-15.37278,133.27803,324.9,1.25,1.11,2026-05-05,0627,A,78,6.1NRT,299.72,22.07,D
-15.34331,133.42206,316.17,1.22,1.1,2026-05-05,0627,A,65,6.1NRT,298.91,10.87,D
-15.36455,133.2653,331.1,1.25,1.11,2026-05-05,0627,A,84,6.1NRT,299.02,32,D
-15.36609,133.25397,334.03,1.25,1.11,2026-05-05,0627,A,86,6.1NRT,299.46,37.78,D
-15.36762,133.24261,340.81,1.25,1.11,2026-05-05,0627,A,90,6.1NRT,299.8,54.2,D
-15.36916,133.23123,336.78,1.26,1.11,2026-05-05,0627,A,88,6.1NRT,299.92,44.96,D
-15.37069,133.21986,346.05,1.26,1.11,2026-05-05,0627,A,93,6.1NRT,300.73,67.53,D
-15.37223,133.20847,339.91,1.26,1.12,2026-05-05,0627,A,90,6.1NRT,300.52,52.27,D
-15.23636,133.78154,319.7,1.17,1.08,2026-05-05,0627,A,53,6.1NRT,301.57,11.05,D
-15.23779,133.7709,318.7,1.17,1.08,2026-05-05,0627,A,49,6.1NRT,300.17,9.84,D
-15.23245,133.77545,320.09,1.17,1.08,2026-05-05,0627,A,72,6.1NRT,301.41,13.11,D
-15.2466,133.60321,317.21,1.19,1.09,2026-05-05,0627,A,42,6.1NRT,299.06,10.13,D
-15.23703,133.60194,321.37,1.19,1.09,2026-05-05,0627,A,74,6.1NRT,295.46,15.62,D
-15.17921,133.66991,311.18,1.18,1.08,2026-05-05,0627,A,38,6.1NRT,295.95,5.01,D
-15.16031,133.62793,316,1.19,1.08,2026-05-05,0627,A,55,6.1NRT,299.05,9.3,D
-15.13399,133.53595,317.15,1.2,1.09,2026-05-05,0627,A,68,6.1NRT,296.23,11.57,D
-15.03357,133.92091,314.62,1.14,1.07,2026-05-05,0627,A,23,6.1NRT,299.4,7.38,D
-15.02736,133.925,311.98,1.14,1.07,2026-05-05,0627,A,40,6.1NRT,298.4,6.12,D
-15.02881,133.91463,315.56,1.14,1.07,2026-05-05,0627,A,63,6.1NRT,299.75,9.57,D
-15.47913,130.048,315.13,2.13,1.42,2026-05-05,0627,A,44,6.1NRT,298.6,18.41,D
-15.63742,126.42876,314.6,4.14,1.88,2026-05-05,0627,A,63,6.1NRT,292.43,61.86,D
-15.64767,126.42239,316.56,4.14,1.88,2026-05-05,0627,A,63,6.1NRT,291.53,74.45,D
-15.22995,126.78627,312.82,3.82,1.83,2026-05-05,0627,A,54,6.1NRT,294.61,46.65,D
-14.54472,132.20567,326.99,1.42,1.18,2026-05-05,0627,A,80,6.1NRT,300.52,29.08,D
-14.54639,132.19278,318.92,1.43,1.18,2026-05-05,0627,A,70,6.1NRT,300.65,14.92,D
-14.16086,130.05946,314.28,2.03,1.39,2026-05-05,0627,A,34,6.1NRT,298.48,19.32,D
-14.20052,129.62059,312.37,2.2,1.44,2026-05-05,0627,A,52,6.1NRT,297.26,15.79,D
-13.73484,133.28105,316.55,1.19,1.09,2026-05-05,0627,A,68,6.1NRT,299.51,11.52,D
-13.91961,131.8584,316.6,1.47,1.2,2026-05-05,0627,A,48,6.1NRT,300.08,14.71,D
-14.19943,129.61343,312.04,2.2,1.44,2026-05-05,0627,A,55,6.1NRT,297.31,16.57,D
-14.11168,130.21111,313.86,1.97,1.37,2026-05-05,0627,A,28,6.1NRT,298.4,16.46,D
-14.12078,130.13911,317.21,2,1.38,2026-05-05,0627,A,50,6.1NRT,299.19,23.95,D
-14.09966,130.20943,317.52,1.97,1.37,2026-05-05,0627,A,56,6.1NRT,297.59,27.03,D
-14.59598,125.96107,318.63,4.34,1.92,2026-05-05,0627,A,54,6.1NRT,294.08,82.53,D
-13.74808,132.75084,370.1,1.28,1.12,2026-05-05,0627,A,100,6.1NRT,304.25,157.57,D
-13.74961,132.73936,356.59,1.28,1.12,2026-05-05,0627,A,98,6.1NRT,304.28,100.83,D
-13.7382,132.74951,332.33,1.28,1.12,2026-05-05,0627,A,85,6.1NRT,299.29,35.95,D
-13.73973,132.73802,335.91,1.28,1.12,2026-05-05,0627,A,87,6.1NRT,300.62,41.9,D
-13.74127,132.72649,325.65,1.29,1.13,2026-05-05,0627,A,79,6.1NRT,301.1,22.62,D
-13.7428,132.71494,334.53,1.29,1.13,2026-05-05,0627,A,86,6.1NRT,302.08,40.03,D
-13.64309,132.77695,348.07,1.27,1.12,2026-05-05,0627,A,94,6.1NRT,302.14,71.7,D
-13.64462,132.7655,318.16,1.28,1.12,2026-05-05,0627,A,62,6.1NRT,299.27,11.44,D
-13.69893,132.27721,325.27,1.37,1.16,2026-05-05,0627,A,69,6.1NRT,302,23.13,D
-13.70054,132.26482,321.75,1.37,1.16,2026-05-05,0627,A,44,6.1NRT,301.05,17.11,D
-13.67035,132.34148,335.21,1.36,1.15,2026-05-05,0627,A,80,6.1NRT,301.79,39.2,D
-13.63561,132.52112,313.4,1.32,1.14,2026-05-05,0627,A,30,6.1NRT,298.53,8.49,D
-13.63722,132.50931,314.98,1.32,1.14,2026-05-05,0627,A,49,6.1NRT,299.3,10.38,D
-13.66187,132.32784,323.18,1.36,1.15,2026-05-05,0627,A,49,6.1NRT,300.49,18.68,D
-13.64347,132.3876,315.24,1.35,1.15,2026-05-05,0627,A,46,6.1NRT,297.74,9.87,D
-13.62201,132.4707,318.07,1.33,1.14,2026-05-05,0627,A,68,6.1NRT,299.32,14.07,D
-13.86519,130.61513,316.77,1.82,1.32,2026-05-05,0627,A,34,6.1NRT,300.79,16.14,D
-13.57596,132.73738,315.16,1.28,1.12,2026-05-05,0627,A,56,6.1NRT,299.4,8.76,D
-13.85359,130.61356,319.61,1.82,1.32,2026-05-05,0627,A,72,6.1NRT,300.45,22.18,D
-13.85566,130.59715,327.65,1.82,1.32,2026-05-05,0627,A,81,6.1NRT,299.31,43.69,D
-13.57234,132.6895,323.64,1.29,1.13,2026-05-05,0627,A,77,6.1NRT,301.76,20.48,D
-13.58011,132.6315,314.95,1.3,1.13,2026-05-05,0627,A,54,6.1NRT,301.46,7.85,D
-13.61599,132.284,323.75,1.37,1.16,2026-05-05,0627,A,77,6.1NRT,300.99,22.46,D
-13.61763,132.27159,318.92,1.37,1.16,2026-05-05,0627,A,50,6.1NRT,299.71,14.71,D
-13.60744,132.27025,337.75,1.37,1.16,2026-05-05,0627,A,89,6.1NRT,300.24,50.51,D
-13.56593,132.28452,315.58,1.36,1.16,2026-05-05,0627,A,41,6.1NRT,299.35,10.58,D
-13.4844,132.81181,321.75,1.26,1.12,2026-05-05,0627,A,66,6.1NRT,300.47,17.31,D
-13.47461,132.81039,325.21,1.26,1.12,2026-05-05,0627,A,79,6.1NRT,299.74,22.18,D
-13.54167,132.15431,313.77,1.39,1.17,2026-05-05,0627,A,54,6.1NRT,298.77,10.63,D
-13.54331,132.14177,312.07,1.39,1.17,2026-05-05,0627,A,53,6.1NRT,299.05,8.24,D
-13.50406,132.36177,323.2,1.35,1.15,2026-05-05,0627,A,63,6.1NRT,300.21,22.09,D
-13.39909,132.97574,318.48,1.23,1.1,2026-05-05,0627,A,46,6.1NRT,302.3,10.58,D
-13.40834,132.909,315.18,1.24,1.11,2026-05-05,0627,A,65,6.1NRT,300.34,8.26,D
-13.40989,132.89777,316.96,1.24,1.11,2026-05-05,0627,A,69,6.1NRT,300.38,10.87,D
-13.39094,132.96327,334.26,1.23,1.1,2026-05-05,0627,A,86,6.1NRT,301.67,35.82,D
-13.39247,132.95219,324.12,1.23,1.1,2026-05-05,0627,A,78,6.1NRT,300.69,18.85,D
-13.39861,132.90768,338.29,1.24,1.11,2026-05-05,0627,A,89,6.1NRT,302.07,45.24,D
-13.43091,132.59868,311.33,1.3,1.13,2026-05-05,0627,A,41,6.1NRT,298.61,5.71,D
-13.45134,132.37227,322.89,1.34,1.15,2026-05-05,0627,A,72,6.1NRT,301.2,18.96,D
-13.38368,132.49678,323.54,1.31,1.14,2026-05-05,0627,A,62,6.1NRT,298.8,19.69,D
-13.38455,132.49129,323.72,1.31,1.14,2026-05-05,0627,A,55,6.1NRT,299.62,20.08,D
-13.36426,132.41576,327.11,1.33,1.14,2026-05-05,0627,A,24,6.1NRT,298.38,23.74,D
-13.34737,132.38921,317.02,1.33,1.14,2026-05-05,0627,A,22,6.1NRT,294.68,11.77,D
-13.59732,130.37657,312.16,1.88,1.34,2026-05-05,0627,A,57,6.1NRT,299.46,12.21,D
-13.59944,130.35968,317.16,1.89,1.34,2026-05-05,0627,A,69,6.1NRT,299.86,22.16,D
-13.44287,131.4165,314.79,1.56,1.23,2026-05-05,0627,A,63,6.1NRT,299.81,12.06,D
-13.43958,131.4093,313.57,1.56,1.23,2026-05-05,0627,A,45,6.1NRT,299.31,9.89,D
-13.28813,132.06174,315.05,1.4,1.17,2026-05-05,0627,A,64,6.1NRT,299.01,10.95,D
-13.24027,132.04944,323.41,1.4,1.17,2026-05-05,0627,A,77,6.1NRT,297.91,25.56,D
-13.18178,132.32895,315.35,1.34,1.15,2026-05-05,0627,A,38,6.1NRT,299.48,10.27,D
-13.18668,132.29254,309.66,1.35,1.15,2026-05-05,0627,A,21,6.1NRT,294.85,4.11,D
-13.1883,132.28053,314.11,1.35,1.15,2026-05-05,0627,A,62,6.1NRT,298.37,10.07,D
-13.1675,131.90379,320.63,1.43,1.18,2026-05-05,0627,A,73,6.1NRT,299.18,19.3,D
-13.16923,131.89096,315.27,1.43,1.18,2026-05-05,0627,A,23,6.1NRT,298.75,10.99,D
-13.11456,132.06346,325.9,1.39,1.17,2026-05-05,0627,A,79,6.1NRT,299.35,29.33,D
-13.00097,132.22939,311.11,1.35,1.15,2026-05-05,0627,A,21,6.1NRT,297.12,6.97,D
-12.97356,130.77968,311.82,1.71,1.28,2026-05-05,0627,A,56,6.1NRT,298.4,11.56,D
-12.9755,130.76431,313.25,1.72,1.29,2026-05-05,0627,A,61,6.1NRT,297.26,14.64,D
-12.97405,130.77295,318.27,1.71,1.28,2026-05-05,0627,A,71,6.1NRT,298.32,22.75,D
-12.52825,130.67311,313.84,1.72,1.29,2026-05-05,0627,A,63,6.1NRT,299.82,11.66,D
-12.52968,130.66821,313.55,1.72,1.29,2026-05-05,0627,A,53,6.1NRT,299.45,10.23,D
-32.75074,117.84476,326.47,1.07,1.03,2026-05-05,0801,A,84,6.1NRT,293.61,24.99,D
-32.75253,117.83367,312.27,1.07,1.03,2026-05-05,0801,A,58,6.1NRT,294.23,10.08,D
-32.74168,117.84266,362.17,1.07,1.03,2026-05-05,0801,A,100,6.1NRT,298.3,100.29,D
-32.74348,117.83157,317.97,1.07,1.03,2026-05-05,0801,A,78,6.1NRT,294.73,15.49,D
-32.76419,117.47187,309.61,1.04,1.02,2026-05-05,0801,A,69,6.1NRT,291.51,9.16,D
-32.76593,117.46101,323.17,1.04,1.02,2026-05-05,0801,A,82,6.1NRT,294.15,21.7,D
-32.89681,116.5651,306.23,1.01,1,2026-05-05,0801,A,63,6.1NRT,292.53,6.65,D
-32.85596,116.52914,343.93,1.01,1,2026-05-05,0801,A,93,6.1NRT,291.54,50.26,D
-32.85755,116.51865,385.4,1.01,1,2026-05-05,0801,A,100,6.1NRT,298.18,177.56,D
-32.85914,116.50817,331.75,1.01,1,2026-05-05,0801,A,88,6.1NRT,293.99,30.63,D
-32.66031,117.48783,302.03,1.05,1.02,2026-05-05,0801,A,50,6.1NRT,289.86,4.6,D
-32.66206,117.47694,302.35,1.05,1.02,2026-05-05,0801,A,52,6.1NRT,290.19,4.77,D
-32.75573,116.69599,302.23,1.01,1,2026-05-05,0801,A,51,6.1NRT,290.54,4.24,D
-32.59001,117.1139,301.13,1.03,1.01,2026-05-05,0801,A,45,6.1NRT,290.52,3.09,D
-32.43163,117.92663,306.05,1.08,1.04,2026-05-05,0801,A,63,6.1NRT,292.01,6.84,D
-32.43346,117.91544,305.96,1.08,1.04,2026-05-05,0801,A,63,6.1NRT,292.76,6.73,D
-32.68218,115.64462,312.59,1,1,2026-05-05,0801,A,69,6.1NRT,289.91,11.71,D
-32.40342,117.4108,305.2,1.05,1.02,2026-05-05,0801,A,61,6.1NRT,291.56,5.76,D
-32.40516,117.39996,311.79,1.05,1.02,2026-05-05,0801,A,72,6.1NRT,293.31,10.45,D
-32.58462,115.9945,324.34,1,1,2026-05-05,0801,A,32,6.1NRT,283.6,20.31,D
-32.23567,118.16312,311.3,1.11,1.05,2026-05-05,0801,A,71,6.1NRT,294.29,10.43,D
-32.57582,115.99265,320.64,1,1,2026-05-05,0801,A,20,6.1NRT,281.08,16.45,D
-31.99999,119.25039,306.2,1.25,1.11,2026-05-05,0801,A,63,6.1NRT,293.13,8.34,D
-32.11067,116.92179,340.07,1.03,1.01,2026-05-05,0801,A,92,6.1NRT,294.24,44.44,D
-32.11234,116.91115,341.87,1.03,1.01,2026-05-05,0801,A,93,6.1NRT,295.72,47.65,D
-32.02769,117.04063,305.94,1.03,1.02,2026-05-05,0801,A,62,6.1NRT,293.97,5.42,D
-31.99508,117.18819,310.89,1.04,1.02,2026-05-05,0801,A,71,6.1NRT,292.22,9.64,D
-31.92222,117.17671,307.93,1.04,1.02,2026-05-05,0801,A,66,6.1NRT,291.55,7.37,D
-31.95365,116.91891,310.94,1.03,1.01,2026-05-05,0801,A,71,6.1NRT,293.88,9.09,D
-31.95531,116.90832,305.96,1.03,1.01,2026-05-05,0801,A,63,6.1NRT,293.69,5.6,D
-32.05213,116.2798,301.99,1.01,1,2026-05-05,0801,A,50,6.1NRT,290.1,4.49,D
-31.72366,117.37741,305.03,1.06,1.03,2026-05-05,0801,A,60,6.1NRT,292.97,5.34,D
-31.7254,117.36649,332.14,1.06,1.03,2026-05-05,0801,A,88,6.1NRT,294.44,33.15,D
-31.36351,119.27961,307.81,1.28,1.12,2026-05-05,0801,A,66,6.1NRT,293.39,9.7,D
-31.59324,117.88787,312.38,1.1,1.05,2026-05-05,0801,A,72,6.1NRT,292.66,11.04,D
-31.59512,117.87656,311.75,1.1,1.05,2026-05-05,0801,A,72,6.1NRT,293.42,10.62,D
-31.41751,118.80254,312.15,1.21,1.09,2026-05-05,0801,A,56,6.1NRT,291.12,12.31,D
-31.41617,118.79664,315.46,1.21,1.09,2026-05-05,0801,A,76,6.1NRT,291.79,16.14,D
-31.71526,116.84896,309.59,1.03,1.01,2026-05-05,0801,A,69,6.1NRT,293.87,8.11,D
-31.7302,116.6346,304.26,1.02,1.01,2026-05-05,0801,A,30,6.1NRT,290.33,4.35,D
-31.73182,116.62409,305.2,1.02,1.01,2026-05-05,0801,A,30,6.1NRT,291.58,4.93,D
-31.71571,116.60986,314.45,1.02,1.01,2026-05-05,0801,A,75,6.1NRT,290.36,12.1,D
-31.60676,116.82946,337.84,1.03,1.01,2026-05-05,0801,A,91,6.1NRT,294.56,39.96,D
-31.60841,116.81893,326.72,1.03,1.01,2026-05-05,0801,A,84,6.1NRT,295.64,24.2,D
-31.60445,116.7854,315.2,1.03,1.01,2026-05-05,0801,A,75,6.1NRT,293.81,12,D
-31.6061,116.77489,331.2,1.03,1.01,2026-05-05,0801,A,87,6.1NRT,295.17,29.78,D
-31.68983,115.8009,308.28,1,1,2026-05-05,0801,A,66,6.1NRT,292.75,7.33,D
-31.69136,115.7906,309.83,1,1,2026-05-05,0801,A,69,6.1NRT,292.94,8.49,D
-31.6213,116.13755,327.54,1,1,2026-05-05,0801,A,71,6.1NRT,293.1,23.01,D
-31.61092,116.14602,332.76,1,1,2026-05-05,0801,A,65,6.1NRT,292.21,28.84,D
-31.60211,116.14417,342.66,1,1,2026-05-05,0801,A,46,6.1NRT,292.83,39.77,D
-31.41957,116.5489,307.87,1.02,1.01,2026-05-05,0801,A,65,6.1NRT,294.06,6.29,D
-31.31875,117.13416,315.9,1.05,1.02,2026-05-05,0801,A,76,6.1NRT,295.23,13.51,D
-31.33201,116.69772,310.73,1.03,1.01,2026-05-05,0801,A,70,6.1NRT,294.62,8.66,D
-31.33365,116.68721,315.39,1.03,1.01,2026-05-05,0801,A,75,6.1NRT,295.41,12.4,D
-31.1929,116.98888,320.58,1.04,1.02,2026-05-05,0801,A,80,6.1NRT,295.37,17.11,D
-31.18394,116.98691,326.1,1.04,1.02,2026-05-05,0801,A,84,6.1NRT,295.22,22.82,D
-31.22926,116.52266,316.03,1.02,1.01,2026-05-05,0801,A,75,6.1NRT,294.96,12.92,D
-31.172,116.36007,330.75,1.01,1.01,2026-05-05,0801,A,87,6.1NRT,296.14,28.63,D
-31.17361,116.34969,309.78,1.01,1.01,2026-05-05,0801,A,67,6.1NRT,296.05,7.6,D
-31.28391,115.61911,341.57,1,1,2026-05-05,0801,A,92,6.1NRT,296.58,44.54,D
-31.28542,115.60886,331.15,1,1,2026-05-05,0801,A,87,6.1NRT,296.01,28.57,D
-31.13181,115.76604,317.91,1,1,2026-05-05,0801,A,77,6.1NRT,293.77,13.2,D
-31.13333,115.75578,347.19,1,1,2026-05-05,0801,A,95,6.1NRT,296.79,54.35,D
-31.0579,116.19571,304.56,1.01,1,2026-05-05,0801,A,53,6.1NRT,294.52,3.62,D
-31.123,115.76423,317.52,1,1,2026-05-05,0801,A,77,6.1NRT,293.93,12.9,D
-31.12453,115.75398,353.45,1,1,2026-05-05,0801,A,97,6.1NRT,296.59,67.89,D
-31.04495,116.16111,308.54,1.01,1,2026-05-05,0801,A,65,6.1NRT,295.69,6.64,D
-30.98196,116.32243,357.59,1.01,1.01,2026-05-05,0801,A,99,6.1NRT,296.62,78.85,D
-30.98354,116.31208,342.99,1.01,1.01,2026-05-05,0801,A,93,6.1NRT,297.74,46.81,D
-30.9731,116.32059,311.19,1.01,1.01,2026-05-05,0801,A,69,6.1NRT,295.05,8.29,D
-30.97469,116.31023,307.14,1.01,1.01,2026-05-05,0801,A,62,6.1NRT,295.36,5.47,D
-30.91434,116.28686,330.3,1.01,1.01,2026-05-05,0801,A,86,6.1NRT,296.23,27.57,D
-30.7737,116.11739,306.19,1.01,1,2026-05-05,0801,A,58,6.1NRT,295.44,4.56,D
-30.78224,115.75432,336.39,1,1,2026-05-05,0801,A,90,6.1NRT,298.51,35.24,D
-30.78377,115.74411,326.48,1,1,2026-05-05,0801,A,84,6.1NRT,297.23,21.95,D
-30.71671,116.06817,323.4,1.01,1,2026-05-05,0801,A,81,6.1NRT,295.18,18.84,D
-30.71828,116.05791,342.66,1.01,1,2026-05-05,0801,A,93,6.1NRT,297.36,46.05,D
-30.60825,116.04969,318.82,1.01,1,2026-05-05,0801,A,73,6.1NRT,293.86,13.48,D
-30.60981,116.03943,335.83,1.01,1,2026-05-05,0801,A,89,6.1NRT,296.75,34.11,D
-30.57418,116.21244,328.77,1.01,1.01,2026-05-05,0801,A,85,6.1NRT,297.28,25.89,D
-30.59941,116.04786,322.07,1.01,1,2026-05-05,0801,A,80,6.1NRT,294.22,17.13,D
-30.60098,116.03759,312.21,1.01,1,2026-05-05,0801,A,70,6.1NRT,294.94,8.4,D
-30.50215,116.61584,336.04,1.03,1.02,2026-05-05,0801,A,89,6.1NRT,296.06,35.78,D
-30.5038,116.60535,321.8,1.03,1.02,2026-05-05,0801,A,80,6.1NRT,294.3,17.34,D
-30.50545,116.59489,309.84,1.03,1.02,2026-05-05,0801,A,49,6.1NRT,292.57,7.16,D
-30.49323,116.61396,334.8,1.03,1.02,2026-05-05,0801,A,89,6.1NRT,294.8,33.16,D
-30.49489,116.60345,333.75,1.03,1.02,2026-05-05,0801,A,88,6.1NRT,294.2,31.89,D
-30.49654,116.59299,313.89,1.03,1.02,2026-05-05,0801,A,50,6.1NRT,292.37,9.98,D
-30.53805,116.26884,312.98,1.02,1.01,2026-05-05,0801,A,71,6.1NRT,296.06,9.7,D
-30.53965,116.25849,305.35,1.02,1.01,2026-05-05,0801,A,55,6.1NRT,295.11,4.35,D
-30.52106,116.07887,307.58,1.01,1.01,2026-05-05,0801,A,61,6.1NRT,295.56,5.91,D
-30.42502,115.48946,310.35,1,1,2026-05-05,0801,A,44,6.1NRT,295.51,6.95,D
-30.40591,115.49609,314.48,1,1,2026-05-05,0801,A,73,6.1NRT,296.85,10.34,D
-30.31144,116.00214,306.99,1.01,1,2026-05-05,0801,A,59,6.1NRT,296.91,4.84,D
-30.31301,115.99191,317.9,1.01,1,2026-05-05,0801,A,76,6.1NRT,297.19,13.43,D
-30.24083,115.17927,318.74,1,1,2026-05-05,0801,A,77,6.1NRT,297.85,14.25,D
-29.53591,115.80881,311.92,1.01,1.01,2026-05-05,0801,A,67,6.1NRT,299.35,7.24,D
-29.5015,115.67078,308.61,1.01,1,2026-05-05,0801,A,60,6.1NRT,298.38,5.1,D
-29.41495,115.82068,350.24,1.01,1.01,2026-05-05,0801,A,96,6.1NRT,298.69,60.4,D
-29.41651,115.81052,311.69,1.01,1.01,2026-05-05,0801,A,67,6.1NRT,296.92,7.44,D
-29.40611,115.81888,314.53,1.01,1.01,2026-05-05,0801,A,71,6.1NRT,298.05,9.67,D
-28.96557,115.24718,312.14,1,1,2026-05-05,0803,A,26,6.1NRT,298.51,6.38,D
-28.95527,115.25548,322.35,1,1,2026-05-05,0803,A,80,6.1NRT,299.47,16.16,D
-28.95677,115.24545,308.6,1,1,2026-05-05,0803,A,31,6.1NRT,297.72,4.5,D
-28.79756,115.37733,309.91,1,1,2026-05-05,0803,A,46,6.1NRT,296.36,5.62,D
-28.79907,115.36729,328.04,1,1,2026-05-05,0803,A,84,6.1NRT,296.73,22.78,D
-28.80058,115.35725,332.62,1,1,2026-05-05,0803,A,87,6.1NRT,295.01,28.8,D
-28.79177,115.35551,312.65,1,1,2026-05-05,0803,A,65,6.1NRT,295.76,7.97,D
-28.87492,114.79503,328.18,1,1,2026-05-05,0803,A,84,6.1NRT,300.47,21.97,D
-28.87639,114.78502,329.58,1,1,2026-05-05,0803,A,85,6.1NRT,300.69,23.86,D
-28.63251,115.49326,307.56,1.01,1,2026-05-05,0803,A,58,6.1NRT,296.75,5.41,D
-28.39322,114.62085,331.15,1,1,2026-05-05,0803,A,86,6.1NRT,298.82,27.06,D
-28.06099,114.55419,316.69,1,1,2026-05-05,0803,A,74,6.1NRT,296.45,11.44,D
-27.85242,114.15007,312,1.01,1,2026-05-05,0803,A,57,6.1NRT,300.48,6.3,D
-27.85386,114.14009,324.01,1.01,1,2026-05-05,0803,A,81,6.1NRT,302.78,17.18,D
-27.84359,114.14845,331.25,1.01,1,2026-05-05,0803,A,86,6.1NRT,302.59,25.05,D
-27.84502,114.13847,339.71,1.01,1,2026-05-05,0803,A,91,6.1NRT,303.51,37.57,D
-27.83476,114.14684,342.66,1.01,1,2026-05-05,0803,A,92,6.1NRT,304.12,43.37,D
-27.83619,114.13684,328.49,1.01,1,2026-05-05,0803,A,84,6.1NRT,302.43,21.83,D
-27.72786,114.18188,328.98,1,1,2026-05-05,0803,A,84,6.1NRT,305.18,22.88,D
-27.72929,114.17193,315.22,1,1,2026-05-05,0803,A,71,6.1NRT,302.91,8.47,D
-27.71904,114.18025,347.35,1,1,2026-05-05,0803,A,94,6.1NRT,306.98,51.82,D
-27.72047,114.1703,325.84,1,1,2026-05-05,0803,A,77,6.1NRT,304.93,18.01,D
-22.62392,119.72203,314.63,2.04,1.39,2026-05-05,0803,A,59,6.1NRT,295.55,32.96,D
-21.62788,122.28866,317.89,3.32,1.72,2026-05-05,0803,A,73,6.1NRT,300.1,63.02,D
-21.63435,122.2579,317.18,3.3,1.72,2026-05-05,0803,A,72,6.1NRT,301.07,58.56,D
-21.63105,122.28462,311.74,3.32,1.72,2026-05-05,0803,A,51,6.1NRT,300.04,34.88,D
-21.61615,122.28101,314.6,3.32,1.72,2026-05-05,0803,A,68,6.1NRT,299.99,49.05,D
-21.62246,122.25011,310.88,3.3,1.72,2026-05-05,0803,A,59,6.1NRT,300.72,31.93,D
-20.37246,122.23034,316.9,3.51,1.76,2026-05-05,0803,A,68,6.1NRT,301.74,58.92,D
-20.36382,122.19492,358.33,3.49,1.76,2026-05-05,0803,A,99,6.1NRT,304.57,465.5,D
-20.3486,122.1913,342.58,3.49,1.76,2026-05-05,0803,A,91,6.1NRT,300.74,254.65,D
-20.36898,122.19125,348.74,3.49,1.76,2026-05-05,0803,A,95,6.1NRT,303.48,326.01,D
-20.35376,122.18758,363.29,3.49,1.76,2026-05-05,0803,A,100,6.1NRT,303.13,545.38,D
-20.05166,122.52121,320.84,3.75,1.81,2026-05-05,0803,A,74,6.1NRT,300.85,90.77,D
-19.93221,122.48544,352.85,3.75,1.81,2026-05-05,0803,A,97,6.1NRT,303.13,428.89,D
-19.92452,122.479,336.13,3.75,1.81,2026-05-05,0803,A,88,6.1NRT,301.95,217.15,D
-19.88448,122.43391,313.18,3.73,1.81,2026-05-05,0803,A,47,6.1NRT,300.45,40.61,D
-19.87586,122.39642,318.93,3.71,1.8,2026-05-05,0803,A,71,6.1NRT,300.31,71.93,D
-19.88149,122.38979,324.75,3.71,1.8,2026-05-05,0805,A,67,6.1NRT,301.45,107.23,D
-20.60112,116.78685,313.71,1.39,1.17,2026-05-05,0805,A,56,6.1NRT,302.62,9.87,D
-20.60329,116.77403,315.43,1.39,1.17,2026-05-05,0805,A,48,6.1NRT,302.89,12.06,D
-18.82845,121.86351,310.51,3.57,1.77,2026-05-05,0805,A,29,6.1NRT,294.24,35.09,D
-18.81308,121.85995,334.44,3.57,1.77,2026-05-05,0805,A,86,6.1NRT,297.14,192.48,D
-17.7571,123.06075,324.76,4.64,1.97,2026-05-05,0805,A,67,6.1NRT,295.47,147.71,D
